"ngay_mo_phong","sku","ten_san_pham","nhan_hang","nhom_hang","quy_cach","don_vi","gia_vnd","vi_tri_ke","vi_tri_kho","bao_quan","ma_lo","ngay_san_xuat","ngay_nhap","han_su_dung","kho_du_tru","ke_ban","cho_len_ke","dang_tren_xe","cach_ly_hong","cach_ly_het_han"
"2026-09-14","SKU-1402","Mì bò hầm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1402-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-1403","Mì gà 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1403-L01","2026-05-11","2026-09-13","2026-11-07","2","9","0","0","0","0"
"2026-09-14","SKU-1403","Mì gà 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1403-L02","2026-06-21","2026-09-11","2026-12-18","5","6","0","0","0","0"
"2026-09-14","SKU-1403","Mì gà 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1403-L03","2026-08-02","2026-09-09","2027-01-29","3","0","0","0","0","0"
"2026-09-14","SKU-1404","Mì sườn 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1404-L01","2026-05-11","2026-09-13","2026-11-07","2","10","0","0","0","0"
"2026-09-14","SKU-1404","Mì sườn 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1404-L02","2026-06-21","2026-09-11","2026-12-18","5","6","0","0","0","0"
"2026-09-14","SKU-1404","Mì sườn 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1404-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-1405","Mì xào hải sản 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1405-L01","2026-05-11","2026-09-13","2026-11-07","2","3","0","0","0","0"
"2026-09-14","SKU-1405","Mì xào hải sản 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1405-L02","2026-06-21","2026-09-11","2026-12-18","6","2","0","0","0","0"
"2026-09-14","SKU-1405","Mì xào hải sản 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1405-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-1406","Mì xào bò 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1406-L01","2026-05-11","2026-09-13","2026-11-07","9","11","0","0","0","0"
"2026-09-14","SKU-1406","Mì xào bò 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1406-L02","2026-06-21","2026-09-11","2026-12-18","23","6","0","0","0","0"
"2026-09-14","SKU-1406","Mì xào bò 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1406-L03","2026-08-02","2026-09-09","2027-01-29","15","0","0","0","0","0"
"2026-09-14","SKU-1407","Mì rau nấm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1407-L01","2026-03-20","2026-09-13","2026-09-16","2","5","0","0","0","0"
"2026-09-14","SKU-1407","Mì rau nấm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1407-L02","2026-06-21","2026-09-11","2026-12-18","7","2","0","0","0","0"
"2026-09-14","SKU-1407","Mì rau nấm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1407-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-1408","Mì cay Hàn Quốc 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1408-L01","2026-05-11","2026-09-13","2026-11-07","3","5","0","0","0","0"
"2026-09-14","SKU-1408","Mì cay Hàn Quốc 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1408-L02","2026-06-21","2026-09-11","2026-12-18","7","3","0","0","0","0"
"2026-09-14","SKU-1408","Mì cay Hàn Quốc 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1408-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-1409","Mì trộn tương đen 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1409-L01","2026-05-11","2026-09-13","2026-11-07","3","6","0","0","0","0"
"2026-09-14","SKU-1409","Mì trộn tương đen 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1409-L02","2026-06-21","2026-09-11","2026-12-18","8","3","0","0","0","0"
"2026-09-14","SKU-1409","Mì trộn tương đen 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1409-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-1410","Mì trứng 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1410-L01","2026-05-11","2026-09-13","2026-11-07","3","6","0","0","0","0"
"2026-09-14","SKU-1410","Mì trứng 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1410-L02","2026-06-21","2026-09-11","2026-12-18","8","4","0","0","0","0"
"2026-09-14","SKU-1410","Mì trứng 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1410-L03","2026-08-02","2026-09-09","2027-01-29","6","0","0","0","0","0"
"2026-09-14","SKU-1411","Phở bò ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1411-L01","2026-05-11","2026-09-13","2026-11-07","6","14","0","0","0","0"
"2026-09-14","SKU-1411","Phở bò ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1411-L02","2026-06-21","2026-09-11","2026-12-18","15","8","0","0","0","0"
"2026-09-14","SKU-1411","Phở bò ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1411-L03","2026-08-02","2026-09-09","2027-01-29","10","0","0","0","0","0"
"2026-09-14","SKU-1412","Phở gà ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1412-L01","2026-05-11","2026-09-13","2026-11-07","3","8","0","0","0","0"
"2026-09-14","SKU-1412","Phở gà ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1412-L02","2026-06-21","2026-09-11","2026-12-18","9","4","0","0","0","0"
"2026-09-14","SKU-1412","Phở gà ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1412-L03","2026-08-02","2026-09-09","2027-01-29","7","0","0","0","0","0"
"2026-09-14","SKU-1413","Bún bò ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1413-L01","2026-05-11","2026-09-13","2026-11-07","4","8","0","0","0","0"
"2026-09-14","SKU-1413","Bún bò ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1413-L02","2026-06-21","2026-09-11","2026-12-18","10","5","0","0","0","0"
"2026-09-14","SKU-1413","Bún bò ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1413-L03","2026-08-02","2026-09-09","2027-01-29","6","0","0","0","0","0"
"2026-09-14","SKU-1414","Hủ tiếu ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1414-L01","2026-05-11","2026-09-13","2026-11-07","4","9","0","0","0","0"
"2026-09-14","SKU-1414","Hủ tiếu ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1414-L02","2026-06-21","2026-09-11","2026-12-18","10","5","0","0","0","0"
"2026-09-14","SKU-1414","Hủ tiếu ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1414-L03","2026-08-02","2026-09-09","2027-01-29","7","0","0","0","0","0"
"2026-09-14","SKU-1415","Miến gà 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1415-L01","2026-05-11","2026-09-13","2026-11-07","4","9","0","0","0","0"
"2026-09-14","SKU-1415","Miến gà 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1415-L02","2026-06-21","2026-09-11","2026-12-18","11","6","0","0","0","0"
"2026-09-14","SKU-1415","Miến gà 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1415-L03","2026-08-02","2026-09-09","2027-01-29","7","0","0","0","0","0"
"2026-09-14","SKU-1416","Cháo thịt bằm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1416-L01","2026-05-11","2026-09-13","2026-11-07","7","11","0","0","0","0"
"2026-09-14","SKU-1416","Cháo thịt bằm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1416-L02","2026-06-21","2026-09-11","2026-12-18","18","7","0","0","0","0"
"2026-09-14","SKU-1416","Cháo thịt bằm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","13500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1416-L03","2026-08-02","2026-09-09","2027-01-29","11","0","0","0","0","0"
"2026-09-14","SKU-1417","Cháo nấm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1417-L01","2026-05-11","2026-09-13","2026-11-07","4","3","0","0","0","0"
"2026-09-14","SKU-1417","Cháo nấm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1417-L02","2026-06-21","2026-09-11","2026-12-18","12","2","0","0","0","0"
"2026-09-14","SKU-1417","Cháo nấm 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1417-L03","2026-08-02","2026-09-09","2027-01-29","8","0","0","0","0","0"
"2026-09-14","SKU-1418","Bánh đa cua 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1418-L01","2026-05-11","2026-09-13","2026-11-07","5","4","0","0","0","0"
"2026-09-14","SKU-1418","Bánh đa cua 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1418-L02","2026-06-21","2026-09-11","2026-12-18","12","2","0","0","0","0"
"2026-09-14","SKU-1418","Bánh đa cua 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1418-L03","2026-08-02","2026-09-09","2027-01-29","8","0","0","0","0","0"
"2026-09-14","SKU-1419","Nui ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1419-L01","2026-05-11","2026-09-13","2026-11-07","5","5","0","0","0","0"
"2026-09-14","SKU-1419","Nui ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1419-L02","2026-06-21","2026-09-11","2026-12-18","13","2","0","0","0","0"
"2026-09-14","SKU-1419","Nui ăn liền 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","14500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1419-L03","2026-08-02","2026-09-09","2027-01-29","8","0","0","0","0","0"
"2026-09-14","SKU-1420","Mì udon 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1420-L01","2026-05-11","2026-09-13","2026-11-07","5","5","0","0","0","0"
"2026-09-14","SKU-1420","Mì udon 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1420-L02","2026-06-21","2026-09-11","2026-12-18","13","3","0","0","0","0"
"2026-09-14","SKU-1420","Mì udon 80 g","Lành Việt","Mì, bún, phở & ăn liền","80 g","gói","15000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1420-L03","2026-08-02","2026-09-09","2027-01-29","9","0","0","0","0","0"
"2026-09-14","SKU-1421","Mì tôm chua cay 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","20000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1421-L01","2026-05-11","2026-09-13","2026-11-07","8","14","0","0","0","0"
"2026-09-14","SKU-1421","Mì tôm chua cay 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","20000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1421-L02","2026-06-21","2026-09-11","2026-12-18","20","9","0","0","0","0"
"2026-09-14","SKU-1421","Mì tôm chua cay 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","20000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1421-L03","2026-08-02","2026-09-09","2027-01-29","13","0","0","0","0","0"
"2026-09-14","SKU-1422","Mì bò hầm 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1422-L01","2026-05-11","2026-09-13","2026-11-07","1","6","0","0","0","0"
"2026-09-14","SKU-1422","Mì bò hầm 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1422-L02","2026-06-21","2026-09-11","2026-12-18","4","4","0","0","0","0"
"2026-09-14","SKU-1422","Mì bò hầm 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1422-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-1423","Mì gà 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1423-L01","2026-05-11","2026-09-13","2026-11-07","2","7","0","0","0","0"
"2026-09-14","SKU-1423","Mì gà 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1423-L02","2026-06-21","2026-09-11","2026-12-18","5","4","0","0","0","0"
"2026-09-14","SKU-1423","Mì gà 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1423-L03","2026-08-02","2026-09-09","2027-01-29","3","0","0","0","0","0"
"2026-09-14","SKU-1424","Mì sườn 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1424-L01","2026-05-11","2026-09-13","2026-11-07","2","8","0","0","0","0"
"2026-09-14","SKU-1424","Mì sườn 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1424-L02","2026-06-21","2026-09-11","2026-12-18","5","4","0","0","0","0"
"2026-09-14","SKU-1424","Mì sườn 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1424-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-1425","Mì xào hải sản 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1425-L01","2026-05-11","2026-09-13","2026-11-07","2","8","0","0","0","0"
"2026-09-14","SKU-1425","Mì xào hải sản 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1425-L02","2026-06-21","2026-09-11","2026-12-18","6","5","0","0","0","0"
"2026-09-14","SKU-1425","Mì xào hải sản 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1425-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-1426","Mì xào bò 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1426-L01","2026-03-20","2026-09-13","2026-09-16","9","12","0","0","0","0"
"2026-09-14","SKU-1426","Mì xào bò 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1426-L02","2026-06-21","2026-09-11","2026-12-18","23","7","0","0","0","0"
"2026-09-14","SKU-1426","Mì xào bò 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1426-L03","2026-08-02","2026-09-09","2027-01-29","14","0","0","0","0","0"
"2026-09-14","SKU-1427","Mì rau nấm 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1427-L01","2026-05-11","2026-09-13","2026-11-07","2","9","0","0","0","0"
"2026-09-14","SKU-1427","Mì rau nấm 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1427-L02","2026-06-21","2026-09-11","2026-12-18","7","6","0","0","0","0"
"2026-09-14","SKU-1427","Mì rau nấm 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","19500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1427-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-1428","Mì cay Hàn Quốc 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","20000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1428-L01","2026-05-11","2026-09-13","2026-11-07","3","10","0","0","0","0"
"2026-09-14","SKU-1428","Mì cay Hàn Quốc 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","20000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1428-L02","2026-06-21","2026-09-11","2026-12-18","7","6","0","0","0","0"
"2026-09-14","SKU-1428","Mì cay Hàn Quốc 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","20000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1428-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-1429","Mì trộn tương đen 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1429-L01","2026-05-11","2026-09-13","2026-11-07","3","3","0","0","0","0"
"2026-09-14","SKU-1429","Mì trộn tương đen 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1429-L02","2026-06-21","2026-09-11","2026-12-18","8","2","0","0","0","0"
"2026-09-14","SKU-1429","Mì trộn tương đen 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1429-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-1430","Mì trứng 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1430-L01","2026-05-11","2026-09-13","2026-11-07","3","4","0","0","0","0"
"2026-09-14","SKU-1430","Mì trứng 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1430-L02","2026-06-21","2026-09-11","2026-12-18","8","2","0","0","0","0"
"2026-09-14","SKU-1430","Mì trứng 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18000","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1430-L03","2026-08-02","2026-09-09","2027-01-29","6","0","0","0","0","0"
"2026-09-14","SKU-1431","Phở bò ăn liền 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1431-L01","2026-05-11","2026-09-13","2026-11-07","6","15","0","0","0","0"
"2026-09-14","SKU-1431","Phở bò ăn liền 100 g","Lành Việt","Mì, bún, phở & ăn liền","100 g","gói","18500","B1","KHÔ-08","Kho khô · 15–30°C","SKU-1431-L02","2026-06-21","2026-09-11","2026-12-18","15","9","0","0","0","0"
